row_id,language,seed,panel,evidence_role,panel_role,statistical_status,view,full_cer,last_cer,full_cer_percent,last_cer_percent,delta_full_minus_last_pp,ci95_lower_pp,ci95_upper_pp,preferred_depth,formal_result,formal_gate,display_label
khmer_20260727_khmer_speaker_holdout,Khmer,20260727,khmer_speaker_holdout,RETROSPECTIVE_DEVELOPMENT,DEVELOPMENT_PANEL,FULL_SIGNIFICANTLY_BETTER,Best-within-budget,0.027567807914628723,0.05906328738698681,2.756781,5.906329,-3.149547947235809,-3.98072076271987,-2.3476253670846123,FULL,Full-depth significantly better,C4_C_FULL_DEPTH_BEST_WITHIN_REPLICATED,Khmer S1 · Speaker
khmer_20260727_khmer_ddd_in_domain,Khmer,20260727,khmer_ddd_in_domain,RETROSPECTIVE_DEVELOPMENT,DEVELOPMENT_PANEL,FULL_SIGNIFICANTLY_BETTER,Best-within-budget,0.04299434521138138,0.07454447536127816,4.299435,7.454448,-3.155013014989678,-4.050073191466589,-2.265130649992623,FULL,Full-depth significantly better,C4_C_FULL_DEPTH_BEST_WITHIN_REPLICATED,Khmer S1 · DDD
khmer_20260727_khmer_fleurs_official_subset,Khmer,20260727,khmer_fleurs_official_subset,RETROSPECTIVE_EXTERNAL_PANEL,EXTERNAL_NON_SELECTION_PANEL,DIRECTIONAL_FULL_NOT_STATISTICALLY_RESOLVED,Best-within-budget,0.14802027473738338,0.16304267979137588,14.802027,16.304268,-1.5022405053992494,-3.1795109348235644,0.0715340029150381,FULL,Directional Full; not statistically resolved,C4_C_FULL_DEPTH_BEST_WITHIN_REPLICATED,Khmer S1 · FLEURS
khmer_20260728_khmer_speaker_holdout,Khmer,20260728,khmer_speaker_holdout,RETROSPECTIVE_DEVELOPMENT,DEVELOPMENT_PANEL,FULL_SIGNIFICANTLY_BETTER,Best-within-budget,0.02438120646213132,0.05380168963983993,2.438121,5.380169,-2.9420483177708614,-3.815760985525165,-2.102574071825786,FULL,Full-depth significantly better,C4_C_FULL_DEPTH_BEST_WITHIN_REPLICATED,Khmer S2 · Speaker
khmer_20260728_khmer_ddd_in_domain,Khmer,20260728,khmer_ddd_in_domain,RETROSPECTIVE_DEVELOPMENT,DEVELOPMENT_PANEL,FULL_SIGNIFICANTLY_BETTER,Best-within-budget,0.04447536127816174,0.07225563234898125,4.447536,7.225563,-2.7780271070819507,-3.493039964139206,-2.131894548577367,FULL,Full-depth significantly better,C4_C_FULL_DEPTH_BEST_WITHIN_REPLICATED,Khmer S2 · DDD
khmer_20260728_khmer_fleurs_official_subset,Khmer,20260728,khmer_fleurs_official_subset,RETROSPECTIVE_EXTERNAL_PANEL,EXTERNAL_NON_SELECTION_PANEL,FULL_SIGNIFICANTLY_BETTER,Best-within-budget,0.15907588334680084,0.17655917138029825,15.907588,17.655917,-1.7483288033497413,-3.037432812391512,-0.5233846242604462,FULL,Full-depth significantly better,C4_C_FULL_DEPTH_BEST_WITHIN_REPLICATED,Khmer S2 · FLEURS
lao_formal_FLEURS_test,Lao,,FLEURS test,RETROSPECTIVE_TEST,FORMAL_TEST,LAST_SIGNIFICANTLY_BETTER,Best-within-budget,0.3470512693865455,0.2960782376765781,34.705127,29.607824,5.09730317099674,2.3983641043441364,7.805961263295733,LAST,Last-depth significantly better,C5_D_LAO_FULL_DEPTH_ADVANTAGE_NOT_SUPPORTED,Lao · Test
burmese_20260810_FLEURS_test,Burmese,20260810,FLEURS test,PROSPECTIVE_SEED1,PROSPECTIVE_SEALED_TEST,FULL_SIGNIFICANTLY_BETTER,Best-within-budget,0.13023475887170155,0.14427661510464057,13.023476,14.427662,-1.4041856232939036,-1.949324552463506,-0.8750992615616429,FULL,Full-depth significantly better,C8_E_V2_PROSPECTIVE_PREDICTION_CONFIRMED,Burmese S1 · Test
burmese_seed2,Burmese,20260811,FLEURS test,INDEPENDENT_SEED_REPLICATION,REPLICATION_TEST,FULL_SIGNIFICANTLY_BETTER,Best-within-budget,0.14046223839854413,0.14854959053685168,14.046224,14.854959,-0.8087352138307552,-1.303806277959419,-0.3298890242861403,FULL,Full-depth significantly better,C9_A_BURMESE_SEED2_FULL28_REPLICATED,Burmese S2 · Test
